"Division","Game ID","Date","Time","Venue","Home Team","Away Team","Game Status"
"Novice B","HLNB39","2019-11-02","13:00","METCALFE 1 HALF","METCAFJETS2","ORLEANS1",""
"Atom C","HLATC16","2019-11-02","14:00","METCALFE","METCAFJETS1 (0)","RSWARRIORS1 (5)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA20","2019-11-02","16:00","POTVIN 1 HALF","ORLEANS1","RSWARRIORS1",""
"Novice A","HLNA21","2019-11-02","16:00","POTVIN 2 HALF","ORLEANS2","GCTCOUGARS1",""
"Atom A","HLATA09","2019-11-02","18:00","POTVIN","BBSTINGERS1 (2)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC16","2019-11-02","18:00","SENECAL","ORLEANS1 (1)","RSWARRIORS1 (5)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA14","2019-11-02","19:00","BARRETT EAST","LETRMHAWKS2 (10)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA17","2019-11-02","19:00","SENECAL","METCAFJETS1 (2)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA20","2019-11-02","20:00","BARRETT EAST","LETRMHAWKS1 (3)","BBSTINGERS1 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA24","2019-11-02","20:00","BLACKBURN","GCTCOUGARS1 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA49","2019-11-02","20:30","BARRETT WEST","LETRMHAWKS3 (5)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB41","2019-11-03","10:15","RICHCRAFT MILK 2 HALF","ORLEANS2","METCAFJETS2",""
"Novice C","HLNC22","2019-11-03","10:15","RICHCRAFT MILK 1 HALF","BBSTINGERS1","GCTCOUGARS1",""
"Novice B","HLNB40","2019-11-03","11:15","RICHCRAFT MILK 1 HALF","GCTCOUGARS1","METCAFJETS5",""
"Novice B","HLNB102","2019-11-03","11:15","RICHCRAFT MILK 2 HALF","ORLEANS3","RSWARRIORS1",""
"Midget A","HLMA31","2019-11-03","12:00","SENECAL","ORLEANS2 (5)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC17","2019-11-03","14:30","MANLEY","GCTCOUGARS1 (0)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC18","2019-11-03","15:30","MANLEY","BBSTINGERS1 (4)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA10","2019-11-03","17:00","BARRETT EAST","LETRMHAWKS1 (8)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA34","2019-11-03","18:30","MANLEY","BBSTINGERS1 (2)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC20","2019-11-03","19:00","BARRETT EAST","BBSTINGERS1 (2)","LETRMHAWKS2 (0)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA23","2019-11-03","20:30","MANLEY","ORLEANS1 (4)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB62","2019-11-03","21:00","RAY FRIEL 2 C","CUMBERLAND2 (1)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA26","2019-11-04","21:00","BLACKBURN","BBSTINGERS1 (1)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA25","2019-11-04","21:30","BARRETT WEST","LETRMHAWKS2 (7)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA28","2019-11-05","20:00","METCALFE","METCAFJETS1 (1)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB25","2019-11-05","20:30","RUSSELL","RSWARRIORS1 (7)","CUMBERLAND2 (8)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA27","2019-11-05","21:30","BARRETT WEST","LETRMHAWKS3 (9)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA27","2019-11-08","19:00","POTVIN","ORLEANS1 (0)","LETRMHAWKS3 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA48","2019-11-08","19:30","BARRETT WEST","ORLEANS1 (3)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA29","2019-11-08","20:00","POTVIN","GCTCOUGARS1 (2)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA30","2019-11-08","20:00","RUSSELL","RSWARRIORS1 (3)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA24","2019-11-08","21:00","ARMSTRONG","BBSTINGERS1 (5)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA22","2019-11-09","08:30","BARRETT WEST 2 HALF","LETRMHAWKS1","RSWARRIORS1",""
"Novice A","HLNA76","2019-11-09","08:30","BARRETT WEST 1 HALF","METCAFJETS1","METCAFJETS2",""
"Novice A","HLNA23","2019-11-09","09:30","BARRETT WEST 2 HALF","LETRMHAWKS2","BBSTINGERS1",""
"Novice B","HLNB44","2019-11-09","09:30","BARRETT WEST 1 HALF","METCAFJETS1","ORLEANS3",""
"Novice C","HLNC27","2019-11-09","10:00","RUSSELL 1 HALF","RSWARRIORS1","LETRMHAWKS1",""
"PeeWee A","HLPWA19","2019-11-09","11:30","RUSSELL","RSWARRIORS1 (1)","LETRMHAWKS1 (10)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB46","2019-11-09","12:00","METCALFE 1 HALF","METCAFJETS5","RSWARRIORS3",""
"Novice C","HLNC24","2019-11-09","12:00","METCALFE 2 HALF","METCAFJETS1","METCAFJETS2",""
"PeeWee C","HLPC21","2019-11-09","13:00","POTVIN","GCTCOUGARS1 (8)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB45","2019-11-09","13:00","METCALFE 2 HALF","METCAFJETS3","RSWARRIORS1",""
"Novice C","HLNC23","2019-11-09","13:00","METCALFE 1 HALF","LETRMHAWKS3","METCAFJETS3",""
"PeeWee A","HLPWA15","2019-11-09","14:00","METCALFE","ORLEANS1 (4)","METCAFJETS1 (0)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC66","2019-11-09","15:00","BARRETT EAST","LETRMHAWKS2 (0)","RSWARRIORS1 (4)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC18","2019-11-09","17:00","BLACKBURN","METCAFJETS1 (0)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB48","2019-11-09","17:00","POTVIN 2 HALF","ORLEANS1","LETRMHAWKS3",""
"Novice B","HLNB54","2019-11-09","17:00","POTVIN 1 HALF","METCAFJETS4","RSWARRIORS2",""
"PeeWee A","HLPWA18","2019-11-09","18:00","POTVIN","BBSTINGERS1 (0)","LETRMHAWKS2 (4)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC25","2019-11-09","19:00","BARRETT EAST","GCTCOUGARS1 (3)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA20","2019-11-09","20:00","BARRETT EAST","LETRMHAWKS1 (4)","LETRMHAWKS2 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB51","2019-11-10","09:00","RUSSELL 1 HALF","RSWARRIORS1","LETRMHAWKS1",""
"Novice B","HLNB52","2019-11-10","09:00","RUSSELL 2 HALF","RSWARRIORS3","BBSTINGERS2",""
"Novice A","HLNA72","2019-11-10","10:00","RUSSELL 1 HALF","RSWARRIORS1","LETRMHAWKS2",""
"Novice B","HLNB53","2019-11-10","10:00","RUSSELL 2 HALF","RSWARRIORS2","METCAFJETS1",""
"Bantam A","HLBA30","2019-11-10","15:00","RUSSELL","RSWARRIORS1 (0)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB49","2019-11-10","15:00","METCALFE 1 HALF","METCAFJETS2","LETRMHAWKS4",""
"Novice C","HLNC28","2019-11-10","15:00","METCALFE 2 HALF","METCAFJETS3","METCAFJETS1",""
"Novice A","HLNA24","2019-11-10","16:00","METCALFE 2 HALF","ORLEANS2","METCAFJETS2",""
"Novice B","HLNB50","2019-11-10","16:00","METCALFE 1 HALF","METCAFJETS5","METCAFJETS4",""
"Bantam A","HLBA28","2019-11-10","17:00","BLACKBURN","BBSTINGERS1 (2)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB26","2019-11-10","17:15","RSP HEO C","CUMBERLAND1 (7)","GCTCOUGARS1 (7)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB27","2019-11-10","18:45","RSP HEO C","CUMBERLAND2 (2)","METCAFJETS1 (9)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC17","2019-11-10","19:00","BARRETT EAST","LETRMHAWKS2 (1)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA29","2019-11-10","20:30","MANLEY","GCTCOUGARS1 (0)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB28","2019-11-11","19:30","BARRETT WEST","LETRMHAWKS2 (8)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB29","2019-11-11","21:00","BARRETT WEST","LETRMHAWKS1 (5)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA33","2019-11-12","21:00","RUSSELL","RSWARRIORS1 (0)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA32","2019-11-12","21:30","BARRETT WEST","LETRMHAWKS1 (1)","LETRMHAWKS3 (6)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB31","2019-11-13","21:00","BARRETT WEST","LETRMHAWKS2 (6)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB30","2019-11-13","21:30","ARMSTRONG","GCTCOUGARS1 (6)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA35","2019-11-14","19:30","RAY FRIEL 3","ORLEANS1 (0)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA36","2019-11-14","20:30","RAY FRIEL 3","ORLEANS2 (2)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB32","2019-11-14","21:00","METCALFE","METCAFJETS1 (5)","LETRMHAWKS1 (5)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA31","2019-11-15","20:30","BARRETT WEST","LETRMHAWKS3 (0)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB47","2019-11-16","13:30","BARRETT WEST 1 HALF","BBSTINGERS2","LETRMHAWKS4",""
"Novice C","HLNC29","2019-11-16","13:30","BARRETT WEST 2 HALF","LETRMHAWKS1","LETRMHAWKS2",""
"Atom C","HLATC19","2019-11-16","14:00","BARRETT EAST","LETRMHAWKS2 (4)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB98","2019-11-16","14:30","BARRETT WEST 2 HALF","RSWARRIORS3","BBSTINGERS1",""
"Novice A","HLNA26","2019-11-16","15:30","BARRETT WEST 1 HALF","BBSTINGERS1","METCAFJETS1",""
"Novice A","HLNA27","2019-11-16","15:30","BARRETT WEST 2 HALF","ORLEANS1","GCTCOUGARS1",""
"Atom C","HLATC21","2019-11-16","16:00","SENECAL","ORLEANS1 (0)","BBSTINGERS1 (5)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA11","2019-11-16","17:00","BARRETT EAST","METCAFJETS1 (0)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC23","2019-11-16","18:00","BLACKBURN","BBSTINGERS1 (3)","METCAFJETS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC36","2019-11-16","18:00","BARRETT EAST","LETRMHAWKS1 (3)","LETRMHAWKS2 (9)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA34","2019-11-16","19:00","BLACKBURN","GCTCOUGARS1 (3)","BBSTINGERS1 (1)","Game Results Entered & Awaiting Game Sheet"
"Atom C","HLATC22","2019-11-17","10:00","SENECAL","ORLEANS1 (2)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC24","2019-11-17","10:00","BLACKBURN","RSWARRIORS1 (0)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA13","2019-11-17","11:00","SENECAL","BBSTINGERS1 (6)","METCAFJETS1 (0)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC20","2019-11-17","11:00","BLACKBURN","METCAFJETS1 (1)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC30","2019-11-17","11:30","BARRETT WEST 1 HALF","LETRMHAWKS3","LETRMHAWKS1",""
"Novice C","HLNC31","2019-11-17","11:30","BARRETT WEST 2 HALF","LETRMHAWKS2","METCAFJETS2",""
"PeeWee C","HLPC24","2019-11-17","12:00","SENECAL","GCTCOUGARS1 (8)","LETRMHAWKS1 (0)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA55","2019-11-17","12:30","BARRETT WEST 2 HALF","LETRMHAWKS1","ORLEANS1",""
"Novice B","HLNB56","2019-11-17","12:30","BARRETT WEST 1 HALF","LETRMHAWKS4","ORLEANS2",""
"Novice B","HLNB86","2019-11-17","15:00","METCALFE 2 HALF","METCAFJETS2","RSWARRIORS3",""
"Novice C","HLNC32","2019-11-17","15:00","METCALFE 1 HALF","METCAFJETS1","GCTCOUGARS1",""
"Novice B","HLNB59","2019-11-17","16:00","METCALFE 2 HALF","METCAFJETS1","RSWARRIORS1",""
"Novice C","HLNC33","2019-11-17","16:00","METCALFE 1 HALF","METCAFJETS3","ORLEANS1",""
"PeeWee C","HLPC25","2019-11-17","18:00","METCALFE","METCAFJETS1 (4)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA21","2019-11-17","19:00","METCALFE","METCAFJETS1 (4)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB33","2019-11-17","20:00","RSP CANADIAN TIRE C","CUMBERLAND1 (13)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA37","2019-11-18","21:30","BARRETT WEST","METCAFJETS1 (2)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB34","2019-11-19","20:30","RUSSELL","RSWARRIORS1 (0)","CUMBERLAND1 (9)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA38","2019-11-19","21:30","BARRETT WEST","LETRMHAWKS3 (2)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA39","2019-11-20","21:00","BLACKBURN","BBSTINGERS1 (0)","LETRMHAWKS2 (0)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB35","2019-11-21","21:00","METCALFE","METCAFJETS1 (3)","GCTCOUGARS1 (5)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA93","2019-11-22","20:00","RUSSELL","LETRMHAWKS2 (3)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA40","2019-11-22","20:00","POTVIN","GCTCOUGARS1 (3)","ORLEANS2 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA33","2019-11-22","20:30","BARRETT WEST","METCAFJETS1 (5)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA32","2019-11-22","21:00","BARRETT EAST","LETRMHAWKS3 (2)","LETRMHAWKS1 (6)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB66","2019-11-23","10:00","RUSSELL 1 HALF","RSWARRIORS1","LETRMHAWKS4",""
"Novice C","HLNC36","2019-11-23","10:00","RUSSELL 2 HALF","RSWARRIORS1","LETRMHAWKS3",""
"PeeWee C","HLPC27","2019-11-23","13:00","RUSSELL","RSWARRIORS1 (5)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB60","2019-11-23","13:30","BARRETT WEST 1 HALF","LETRMHAWKS2","METCAFJETS3",""
"Novice C","HLNC34","2019-11-23","13:30","BARRETT WEST 2 HALF","LETRMHAWKS1","ORLEANS1",""
"Atom A","HLATA14","2019-11-23","14:00","METCALFE","METCAFJETS1 (3)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC23","2019-11-23","14:00","BARRETT EAST","LETRMHAWKS1 (2)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA28","2019-11-23","14:30","BARRETT WEST 1 HALF","BBSTINGERS1","GCTCOUGARS1",""
"Novice B","HLNB61","2019-11-23","14:30","BARRETT WEST 2 HALF","LETRMHAWKS3","METCAFJETS1",""
"Atom C","HLATC27","2019-11-23","15:00","METCALFE","METCAFJETS1 (1)","BBSTINGERS1 (5)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA31","2019-11-23","15:00","POTVIN 1 HALF","ORLEANS1","ORLEANS2",""
"Novice C","HLNC58","2019-11-23","15:00","POTVIN 2 HALF","METCAFJETS3","BBSTINGERS1",""
"Novice A","HLNA29","2019-11-23","15:30","BARRETT WEST 1 HALF","LETRMHAWKS2","METCAFJETS1",""
"Novice A","HLNA30","2019-11-23","15:30","BARRETT WEST 2 HALF","METCAFJETS2","LETRMHAWKS1",""
"Atom A","HLATA15","2019-11-23","16:00","SENECAL","BBSTINGERS1 (1)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA44","2019-11-23","16:00","METCALFE","LETRMHAWKS1 (2)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB62","2019-11-23","16:00","POTVIN 1 HALF","GCTCOUGARS1","LETRMHAWKS5",""
"Novice C","HLNC35","2019-11-23","16:00","POTVIN 2 HALF","GCTCOUGARS1","METCAFJETS2",""
"PeeWee C","HLPC26","2019-11-23","17:00","BARRETT EAST","LETRMHAWKS1 (1)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB63","2019-11-23","17:00","POTVIN 1 HALF","ORLEANS1","METCAFJETS4",""
"Novice B","HLNB64","2019-11-23","17:00","POTVIN 2 HALF","BBSTINGERS1","BBSTINGERS2",""
"Bantam A","HLBA35","2019-11-23","18:30","BARRETT WEST","LETRMHAWKS3 (3)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA37","2019-11-23","19:30","BARRETT WEST","LETRMHAWKS2 (2)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB100","2019-11-24","12:30","BARRETT WEST 1 HALF","LETRMHAWKS3","GCTCOUGARS1",""
"Novice C","HLNC37","2019-11-24","12:30","BARRETT WEST 2 HALF","LETRMHAWKS3","BBSTINGERS1",""
"Novice A","HLNA32","2019-11-24","13:30","BARRETT WEST 1 HALF","LETRMHAWKS1","LETRMHAWKS2",""
"Novice B","HLNB99","2019-11-24","13:30","BARRETT WEST 2 HALF","LETRMHAWKS4","METCAFJETS5",""
"PeeWee A","HLPWA65","2019-11-24","14:00","RUSSELL","GCTCOUGARS1 (3)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA33","2019-11-24","14:30","BARRETT WEST 1 HALF","METCAFJETS1","BBSTINGERS1",""
"Novice B","HLNB69","2019-11-24","14:30","BARRETT WEST 2 HALF","LETRMHAWKS2","ORLEANS1",""
"Novice C","HLNC38","2019-11-24","15:00","METCALFE 1 HALF","METCAFJETS2","METCAFJETS3",""
"Novice C","HLNC39","2019-11-24","15:00","METCALFE 2 HALF","METCAFJETS1","LETRMHAWKS1",""
"Novice A","HLNA34","2019-11-24","15:30","BARRETT WEST 2 HALF","METCAFJETS2","ORLEANS1",""
"Novice B","HLNB68","2019-11-24","15:30","BARRETT WEST 1 HALF","METCAFJETS4","BBSTINGERS1",""
"Atom A","HLATA16","2019-11-24","17:00","BARRETT EAST","BBSTINGERS1 (5)","METCAFJETS1 (0)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB36","2019-11-24","18:30","RAY FRIEL 3 C","CUMBERLAND1 (6)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA42","2019-11-24","19:00","BARRETT EAST","LETRMHAWKS1 (2)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB37","2019-11-24","20:00","RAY FRIEL 3 C","CUMBERLAND2 (6)","METCAFJETS1 (11)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB38","2019-11-25","19:30","BARRETT WEST","LETRMHAWKS2 (1)","CUMBERLAND1 (11)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB39","2019-11-25","21:00","BARRETT WEST","LETRMHAWKS1 (1)","ORLEANS1 (5)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA41","2019-11-25","21:00","BLACKBURN","BBSTINGERS1 (1)","LETRMHAWKS3 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB40","2019-11-26","20:30","RUSSELL","RSWARRIORS1 (12)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA42","2019-11-26","21:30","BARRETT WEST","LETRMHAWKS2 (3)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB41","2019-11-27","21:00","BARRETT WEST","LETRMHAWKS1 (6)","RSWARRIORS1 (10)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA43","2019-11-27","21:00","ARMSTRONG","ORLEANS1 (2)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA44","2019-11-27","22:00","ARMSTRONG","GCTCOUGARS1 (9)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA45","2019-11-28","20:30","RAY FRIEL 3","ORLEANS2 (2)","METCAFJETS1 (4)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB42","2019-11-28","21:00","METCALFE","METCAFJETS1 (2)","GCTCOUGARS1 (6)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA22","2019-11-29","19:00","POTVIN","GCTCOUGARS1 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA38","2019-11-29","20:00","POTVIN","GCTCOUGARS1 (2)","LETRMHAWKS3 (8)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA46","2019-11-29","20:00","RUSSELL","RSWARRIORS1 (0)","GCTCOUGARS1 (5)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA36","2019-11-29","21:00","BARRETT EAST","METCAFJETS1 (7)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB94","2019-11-30","07:00","BLACKBURN","LETRMHAWKS3","BBSTINGERS1",""
"Novice A","HLNA38","2019-11-30","10:00","RUSSELL 2 HALF","RSWARRIORS1","METCAFJETS2",""
"Novice C","HLNC43","2019-11-30","10:00","RUSSELL 1 HALF","RSWARRIORS1","METCAFJETS1",""
"Atom C","HLATC31","2019-11-30","11:00","RUSSELL","ORLEANS1 (0)","METCAFJETS1 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB72","2019-11-30","12:00","METCALFE 2 HALF","METCAFJETS4","RSWARRIORS3",""
"Novice C","HLNC40","2019-11-30","12:00","METCALFE 1 HALF","METCAFJETS3","GCTCOUGARS1",""
"PeeWee C","HLPC31","2019-11-30","13:00","RUSSELL","RSWARRIORS1 (4)","BBSTINGERS1 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB70","2019-11-30","13:00","METCALFE 1 HALF","METCAFJETS3","LETRMHAWKS5",""
"Novice B","HLNB73","2019-11-30","13:00","METCALFE 2 HALF","METCAFJETS1","GCTCOUGARS1",""
"Novice B","HLNB77","2019-11-30","13:00","POTVIN 2 HALF","BBSTINGERS2","ORLEANS2",""
"Novice C","HLNC42","2019-11-30","13:00","POTVIN 1 HALF","ORLEANS1","LETRMHAWKS2",""
"Atom C","HLATC28","2019-11-30","14:00","BARRETT EAST","RSWARRIORS1 (1)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA28","2019-11-30","14:00","RUSSELL","RSWARRIORS1 (4)","ORLEANS1 (4)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA37","2019-11-30","14:00","POTVIN 2 HALF","ORLEANS2","LETRMHAWKS2",""
"Novice B","HLNB71","2019-11-30","14:00","METCALFE 1 HALF","METCAFJETS5","ORLEANS1",""
"Novice B","HLNB74","2019-11-30","14:00","METCALFE 2 HALF","METCAFJETS2","RSWARRIORS2",""
"Novice B","HLNB76","2019-11-30","14:00","POTVIN 1 HALF","BBSTINGERS1","ORLEANS3",""
"Atom A","HLATA17","2019-11-30","15:00","ARMSTRONG","BBSTINGERS1 (7)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC35","2019-11-30","15:00","BARRETT EAST","ORLEANS1 (2)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC26","2019-11-30","15:30","BARRETT WEST","LETRMHAWKS2 (8)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA26","2019-11-30","16:00","SENECAL","BBSTINGERS1 (0)","METCAFJETS1 (5)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC30","2019-11-30","16:00","BARRETT EAST","LETRMHAWKS2 (1)","METCAFJETS1 (4)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB75","2019-11-30","16:00","POTVIN 2 HALF","LETRMHAWKS1","LETRMHAWKS2",""
"Novice C","HLNC41","2019-11-30","16:00","POTVIN 1 HALF","BBSTINGERS1","LETRMHAWKS3",""
"Novice A","HLNA35","2019-11-30","17:00","POTVIN 1 HALF","ORLEANS1","GCTCOUGARS1",""
"Novice A","HLNA36","2019-11-30","17:00","POTVIN 2 HALF","BBSTINGERS1","METCAFJETS1",""
"Atom A","HLATA12","2019-11-30","18:00","BLACKBURN","LETRMHAWKS1 (2)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA27","2019-11-30","18:00","POTVIN","GCTCOUGARS1 (1)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA123","2019-11-30","19:30","BARRETT WEST","RSWARRIORS1 (1)","LETRMHAWKS2 (5)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA40","2019-12-01","08:15","RICHCRAFT MILK 1 HALF","GCTCOUGARS1","BBSTINGERS1",""
"Novice C","HLNC45","2019-12-01","08:15","RICHCRAFT MILK 2 HALF","ORLEANS1","BBSTINGERS1",""
"Novice B","HLNB82","2019-12-01","09:00","RUSSELL 1 HALF","RSWARRIORS2","LETRMHAWKS2",""
"Novice B","HLNB84","2019-12-01","09:00","RUSSELL 2 HALF","RSWARRIORS1","LETRMHAWKS3",""
"Novice B","HLNB80","2019-12-01","09:15","RICHCRAFT MILK 1 HALF","ORLEANS2","ORLEANS1",""
"Novice B","HLNB81","2019-12-01","09:15","RICHCRAFT MILK 2 HALF","GCTCOUGARS1","METCAFJETS2",""
"PeeWee C","HLPC28","2019-12-01","10:00","BLACKBURN","ORLEANS1 (1)","METCAFJETS1 (7)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA41","2019-12-01","10:00","RUSSELL 2 HALF","RSWARRIORS1","LETRMHAWKS2",""
